id	trait	trait.type	method	ancestry_distribution	trait.efo	publication.doi	publication.firstauthor	publication.journal	publication.date	variants	samples	url.weights	url.details	repository	original_build
PRSWEB_PHECODE204.12_GWAS-Catalog-r2019-05-03-X204.12_P_5e-08_UKB_20200608	Chronic lymphocytic leukemia		P_5e-08	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	32	51308	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE204.12_GWAS-Catalog-r2019-05-03-X204.12_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE204.12_GWAS-Catalog-r2019-05-03-X204.12_P_5e-08_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE204.12_GWAS-Catalog-r2019-05-03-X204.12_PT_UKB_20200608	Chronic lymphocytic leukemia		P&T	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	27	51308	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE204.12_GWAS-Catalog-r2019-05-03-X204.12_PT_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE204.12_GWAS-Catalog-r2019-05-03-X204.12_PT_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE204.4_GWAS-Catalog-r2019-05-03-X204.4_P_5e-08_UKB_20200608	"Multiple myeloma (hyperdiploidy);Multiple myeloma (IgH translocation);Multiple myeloma;Multiple myeloma and monoclonal gammopathy"		P_5e-08	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	22	1048104	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE204.4_GWAS-Catalog-r2019-05-03-X204.4_P_5e-08_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE204.4_GWAS-Catalog-r2019-05-03-X204.4_P_5e-08_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE204.4_GWAS-Catalog-r2019-05-03-X204.4_PT_UKB_20200608	"Multiple myeloma (hyperdiploidy);Multiple myeloma (IgH translocation);Multiple myeloma;Multiple myeloma and monoclonal gammopathy"		P&T	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	21	1048104	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE204.4_GWAS-Catalog-r2019-05-03-X204.4_PT_UKB_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE204.4_GWAS-Catalog-r2019-05-03-X204.4_PT_UKB_20200608	PRSweb	hg19
PRSWEB_PHECODE10001_UKBB-SAIGE-HRC-X10001_P_5e-08_MGI_20200608	Any Cancer		P_5e-08	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	14	371216	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE10001_UKBB-SAIGE-HRC-X10001_P_5e-08_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE10001_UKBB-SAIGE-HRC-X10001_P_5e-08_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE10001_UKBB-SAIGE-HRC-X10001_PRS-CS_MGI_20200608	Any Cancer		PRS-CS	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	1118667	371216	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE10001_UKBB-SAIGE-HRC-X10001_PRS-CS_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE10001_UKBB-SAIGE-HRC-X10001_PRS-CS_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE10001_UKBB-SAIGE-HRC-X10001_PT_MGI_20200608	Any Cancer		P&T	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	15	371216	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE10001_UKBB-SAIGE-HRC-X10001_PT_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE10001_UKBB-SAIGE-HRC-X10001_PT_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE10001_UKBB-SAIGE-HRC-X10001_LASSOSUM_MGI_20200608	Any Cancer		Lassosum	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	179	371216	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE10001_UKBB-SAIGE-HRC-X10001_LASSOSUM_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE10001_UKBB-SAIGE-HRC-X10001_LASSOSUM_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE145.2_C3-TONGUENAS_PRS-CS_MGI_20200608	Malignant neoplasm of other and unspecified parts of tongue		PRS-CS	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	931954	361194	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE145.2_C3-TONGUENAS_PRS-CS_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE145.2_C3-TONGUENAS_PRS-CS_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE145_C3-LIP-ORAL-PHARYNX_PT_MGI_20200608	Malignant neoplasm of lip, oral cavity and pharynx		P&T	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	45	361194	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE145_C3-LIP-ORAL-PHARYNX_PT_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE145_C3-LIP-ORAL-PHARYNX_PT_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE145_UKBB-SAIGE-HRC-X145_PRS-CS_MGI_20200608	Cancer of mouth		PRS-CS	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	1119238	407464	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE145_UKBB-SAIGE-HRC-X145_PRS-CS_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE145_UKBB-SAIGE-HRC-X145_PRS-CS_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE149.4_C32_LASSOSUM_MGI_20200608	Diagnoses - main ICD10: C32 Malignant neoplasm of larynx		Lassosum	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	25920	361194	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE149.4_C32_LASSOSUM_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE149.4_C32_LASSOSUM_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE149.4_C3-LARYNX_LASSOSUM_MGI_20200608	Malignant neoplasm of larynx		Lassosum	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	87893	361194	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE149.4_C3-LARYNX_LASSOSUM_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE149.4_C3-LARYNX_LASSOSUM_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE149.4_UKBB-SAIGE-HRC-X149.4_PT_MGI_20200608	Cancer of larynx		P&T	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	53	407079	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE149.4_UKBB-SAIGE-HRC-X149.4_PT_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE149.4_UKBB-SAIGE-HRC-X149.4_PT_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE150_C15_PRS-CS_MGI_20200608	Diagnoses - main ICD10: C15 Malignant neoplasm of oesophagus		PRS-CS	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	1081646	361194	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE150_C15_PRS-CS_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE150_C15_PRS-CS_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE150_C15_LASSOSUM_MGI_20200608	Diagnoses - main ICD10: C15 Malignant neoplasm of oesophagus		Lassosum	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	2001	361194	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE150_C15_LASSOSUM_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE150_C15_LASSOSUM_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE150_C3-OESOPHAGUS_PRS-CS_MGI_20200608	Malignant neoplasm of oesophagus		PRS-CS	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	1070434	361194	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE150_C3-OESOPHAGUS_PRS-CS_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE150_C3-OESOPHAGUS_PRS-CS_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE150_UKBB-SAIGE-HRC-X150_PRS-CS_MGI_20200608	Cancer of esophagus		PRS-CS	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	1119238	394092	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE150_UKBB-SAIGE-HRC-X150_PRS-CS_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE150_UKBB-SAIGE-HRC-X150_PRS-CS_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE153.2_C18_PRS-CS_MGI_20200608	Diagnoses - main ICD10: C18 Malignant neoplasm of colon		PRS-CS	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	1111490	361194	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE153.2_C18_PRS-CS_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE153.2_C18_PRS-CS_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE153.2_C18_LASSOSUM_MGI_20200608	Diagnoses - main ICD10: C18 Malignant neoplasm of colon		Lassosum	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	5740814	361194	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE153.2_C18_LASSOSUM_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE153.2_C18_LASSOSUM_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE153.2_C3-COLON_PRS-CS_MGI_20200608	Malignant neoplasm of colon		PRS-CS	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	1111399	361194	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE153.2_C3-COLON_PRS-CS_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE153.2_C3-COLON_PRS-CS_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE153.2_C3-COLON_LASSOSUM_MGI_20200608	Malignant neoplasm of colon		Lassosum	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	5715093	361194	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE153.2_C3-COLON_LASSOSUM_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE153.2_C3-COLON_LASSOSUM_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE153.2_UKBB-SAIGE-HRC-X153.2_PRS-CS_MGI_20200608	Colon cancer		PRS-CS	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	1119238	385807	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE153.2_UKBB-SAIGE-HRC-X153.2_PRS-CS_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE153.2_UKBB-SAIGE-HRC-X153.2_PRS-CS_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE153.2_UKBB-SAIGE-HRC-X153.2_PT_MGI_20200608	Colon cancer		P&T	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	12	385807	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE153.2_UKBB-SAIGE-HRC-X153.2_PT_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE153.2_UKBB-SAIGE-HRC-X153.2_PT_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE153.2_UKBB-SAIGE-HRC-X153.2_LASSOSUM_MGI_20200608	Colon cancer		Lassosum	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	150	385807	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE153.2_UKBB-SAIGE-HRC-X153.2_LASSOSUM_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE153.2_UKBB-SAIGE-HRC-X153.2_LASSOSUM_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE153.3_C19_PRS-CS_MGI_20200608	Diagnoses - main ICD10: C19 Malignant neoplasm of rectosigmoid junction		PRS-CS	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	1078799	361194	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE153.3_C19_PRS-CS_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE153.3_C19_PRS-CS_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE153.3_C3-RECTUM_PRS-CS_MGI_20200608	Malignant neoplasm of rectum		PRS-CS	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	1104018	361194	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE153.3_C3-RECTUM_PRS-CS_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE153.3_C3-RECTUM_PRS-CS_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE153_CRC-Huyghe_P_5e-08_MGI_20200608	Colorectal cancer		P_5e-08	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	74	63920	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE153_CRC-Huyghe_P_5e-08_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE153_CRC-Huyghe_P_5e-08_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE153_CRC-Huyghe_PT_MGI_20200608	Colorectal cancer		P&T	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	81	63920	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE153_CRC-Huyghe_PT_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE153_CRC-Huyghe_PT_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE153_UKBB-SAIGE-HRC-X153_PRS-CS_MGI_20200608	Colorectal cancer		PRS-CS	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	1119238	387318	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE153_UKBB-SAIGE-HRC-X153_PRS-CS_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE153_UKBB-SAIGE-HRC-X153_PRS-CS_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE153_UKBB-SAIGE-HRC-X153_PT_MGI_20200608	Colorectal cancer		P&T	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	41	387318	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE153_UKBB-SAIGE-HRC-X153_PT_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE153_UKBB-SAIGE-HRC-X153_PT_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE153_UKBB-SAIGE-HRC-X153_LASSOSUM_MGI_20200608	Colorectal cancer		Lassosum	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	370	387318	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE153_UKBB-SAIGE-HRC-X153_LASSOSUM_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE153_UKBB-SAIGE-HRC-X153_LASSOSUM_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE165.1_C3-BRONCHUS-LUNG_PRS-CS_MGI_20200608	Malignant neoplasm of bronchus and lung		PRS-CS	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	1109069	1083582	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE165.1_C3-BRONCHUS-LUNG_PRS-CS_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE165.1_C3-BRONCHUS-LUNG_PRS-CS_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE165.1_GWAS-Catalog-r2019-05-03-X165.1_P_5e-08_MGI_20200608	"Lung cancer in ever smokers;Squamous cell lung carcinoma;Lung adenocarcinoma;Lung cancer;Lung cancer in never smokers;Familial squamous cell lung carcinoma;Familial lung adenocarcinoma;Familial lung cancer;Small cell lung carcinoma"		P_5e-08	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	21	428696	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE165.1_GWAS-Catalog-r2019-05-03-X165.1_P_5e-08_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE165.1_GWAS-Catalog-r2019-05-03-X165.1_P_5e-08_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE165.1_GWAS-Catalog-r2019-05-03-X165.1_PT_MGI_20200608	"Lung cancer in ever smokers;Squamous cell lung carcinoma;Lung adenocarcinoma;Lung cancer;Lung cancer in never smokers;Familial squamous cell lung carcinoma;Familial lung adenocarcinoma;Familial lung cancer;Small cell lung carcinoma"		P&T	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	14	428696	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE165.1_GWAS-Catalog-r2019-05-03-X165.1_PT_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE165.1_GWAS-Catalog-r2019-05-03-X165.1_PT_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE165.1_LUNG-CANCER_PRS-CS_MGI_20200608	Lung cancer and mesothelioma		PRS-CS	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	1110438	1083582	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE165.1_LUNG-CANCER_PRS-CS_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE165.1_LUNG-CANCER_PRS-CS_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE165.1_LUNG-CANCER-MESOT_PRS-CS_MGI_20200608	Lung cancer and mesothelioma		PRS-CS	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	1110438	1083582	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE165.1_LUNG-CANCER-MESOT_PRS-CS_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE165.1_LUNG-CANCER-MESOT_PRS-CS_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE165.1_UKBB-SAIGE-HRC-X165.1_PRS-CS_MGI_20200608	"Cancer of bronchus; lung"		PRS-CS	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	1119238	408327	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE165.1_UKBB-SAIGE-HRC-X165.1_PRS-CS_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE165.1_UKBB-SAIGE-HRC-X165.1_PRS-CS_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE165.1_UKBB-SAIGE-HRC-X165.1_PT_MGI_20200608	"Cancer of bronchus; lung"		P&T	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	75	408327	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE165.1_UKBB-SAIGE-HRC-X165.1_PT_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE165.1_UKBB-SAIGE-HRC-X165.1_PT_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE165.1_UKBB-SAIGE-HRC-X165.1_LASSOSUM_MGI_20200608	"Cancer of bronchus; lung"		Lassosum	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	46920	408327	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE165.1_UKBB-SAIGE-HRC-X165.1_LASSOSUM_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE165.1_UKBB-SAIGE-HRC-X165.1_LASSOSUM_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE165_UKBB-SAIGE-HRC-X165_LASSOSUM_MGI_20200608	Cancer within the respiratory system		Lassosum	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	879334	408926	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE165_UKBB-SAIGE-HRC-X165_LASSOSUM_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE165_UKBB-SAIGE-HRC-X165_LASSOSUM_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE172.1_20001-1059_P_5e-08_MGI_20200608	Cancer code, self-reported: malignant melanoma		P_5e-08	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	10	361141	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE172.1_20001-1059_P_5e-08_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE172.1_20001-1059_P_5e-08_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE172.1_20001-1059_PRS-CS_MGI_20200608	Cancer code, self-reported: malignant melanoma		PRS-CS	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	1111490	361141	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE172.1_20001-1059_PRS-CS_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE172.1_20001-1059_PRS-CS_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE172.1_20001-1059_PT_MGI_20200608	Cancer code, self-reported: malignant melanoma		P&T	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	7	361141	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE172.1_20001-1059_PT_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE172.1_20001-1059_PT_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE172.1_20001-1059_LASSOSUM_MGI_20200608	Cancer code, self-reported: malignant melanoma		Lassosum	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	185	361141	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE172.1_20001-1059_LASSOSUM_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE172.1_20001-1059_LASSOSUM_MGI_20200608	PRSweb	hg19
PRSWEB_PHECODE172.1_C3-MELANOMA-SKIN_P_5e-08_MGI_20200608	Malignant melanoma of skin		P_5e-08	EUR=100		10.1016/j.ajhg.2020.08.025	Fritsche LG	Am J Hum Genet	28.09.20	16	361194	https://prsweb.sph.umich.edu:8443/displayData/downloadFile?filename=PRSWEB_PHECODE172.1_C3-MELANOMA-SKIN_P_5e-08_MGI_20200608&type=weight	https://prsweb.sph.umich.edu:8443/displayData/showGraphSep?prswebprefix=PRSWEB_PHECODE172.1_C3-MELANOMA-SKIN_P_5e-08_MGI_20200608	PRSweb	hg19
